"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"Association pour la Formation Professionnelle des Adultes en Martinique(AFPA)","programme FSE 2009 AFPA Martinique","1,744,657 €","1,221,259 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / FORT-DE-FRANCE","PO FSE MARTINIQUE","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL GENERAL DE LA MARTINIQUE","BOURSE AUX ETUDIANTS","666,000 €","499,500 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / FORT-DE-FRANCE","PO FSE MARTINIQUE","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL GENERAL DE LA MARTINIQUE","FORMATION DES AGENTS DE L'UNITE PESTICIDES DU LABORATOIRE DEPARTEMENTAL D'ANALYSES DE MARTINIQUE","43,305 €","32,479 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / FORT-DE-FRANCE","PO FSE MARTINIQUE","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"CONSEIL GENERAL DE LA MARTINIQUE","PLAN DE FORMATION DES AGENTS DU CONSEIL GENERAL - ANNEE 2008","130,421 €","97,816 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / FORT-DE-FRANCE","PO FSE MARTINIQUE","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"CRESS Chambre Régionale de l'Economie Sociale et Solidaire","Subvention globale FSE de la CRESS MARTINIQUE","1,174,035 €","997,930 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / FORT-DE-FRANCE","PO FSE MARTINIQUE",,
"ECO MOBIL","Le Développement Durable au service de l'insertion","23,000 €","23,000 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / FORT-DE-FRANCE","PO FSE MARTINIQUE","68","Aide au travail indépendant et à la création d'entreprise"
"FONGECIF","Congé Individuel de Formation 2009","2,167,782 €","758,723 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / FORT-DE-FRANCE","PO FSE MARTINIQUE","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"MAD A TON SERVICE","Atelier Bien Manger et Bien être","23,000 €","23,000 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / FORT-DE-FRANCE","PO FSE MARTINIQUE","68","Aide au travail indépendant et à la création d'entreprise"
"Air Caraïbes Martinique","Parcours formation","352,108 €","88,027 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / FORT-DE-FRANCE / FORT-DE-FRANCE  1ER CANTON","PO FSE MARTINIQUE","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"CONSEIL GENERAL DE LA MARTINIQUE","Plan de formation des agents - 2009-2010","146,868 €","110,151 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / FORT-DE-FRANCE / FORT-DE-FRANCE  1ER CANTON","PO FSE MARTINIQUE",,
"Mille Et Un Services","Diversification des activités de services à la personne","23,000 €","23,000 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / FORT-DE-FRANCE / FORT-DE-FRANCE  1ER CANTON","PO FSE MARTINIQUE","68","Aide au travail indépendant et à la création d'entreprise"
"ADEICEM (Association pour le Développement de l'Emploi et l'Insertion du CEntre de la Martinique)","Favoriser l'inclusion sociale programme du PLIE du Centre 2009-2011",0 €,"1,800,000 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / FORT-DE-FRANCE / FORT-DE-FRANCE / FORT-DE-FRANCE","PO FSE MARTINIQUE",,
"Association Martiniquaise pour l'Education et l'Insertion des Sourds","Dispositif d'accompagnement et de suivi des personnes sourdes dans un parcours de formation professionnelle et d'accès à l'emploi en milieu ordinaire","260,000 €","104,000 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / FORT-DE-FRANCE / FORT-DE-FRANCE / FORT-DE-FRANCE","PO FSE MARTINIQUE","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Martiniquaise pour l'Education et l'Insertion des Sourds","dispositif d'accompagnement et de suivi des personnes sourdes dans un parcours de F° Professionnelle et d'accés à l'emploi en milieu ordinaire","296,400 €","118,560 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / FORT-DE-FRANCE / FORT-DE-FRANCE / FORT-DE-FRANCE","PO FSE MARTINIQUE","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"A.D.I.E Assoc pour le Droit à l'Initiative Eco","Mise en oeuvre et développement d'une action d'accompagnement de projets de création de microentreprises par des personnes en situation d'exclusion","187,252 €","102,988 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / FORT-DE-FRANCE / LE LAMENTIN 2E  CANTON NORD","PO FSE MARTINIQUE","68","Aide au travail indépendant et à la création d'entreprise"
"AIR CARAIBES INDUSTRIES","Parcours formation 2009","142,564 €","35,642 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / FORT-DE-FRANCE / LE LAMENTIN 2E  CANTON NORD","PO FSE MARTINIQUE","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"CFAES - Centre de Formation et d'Action en Economie Sociale","COORDINATION DE PARCOURS 2008","49,207 €","34,689 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / LA TRINITE","PO FSE MARTINIQUE","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"MISSION LOCALE DE LA CABESTERRE","Accompagnement des jeunes à la création d'entreprise 2008","37,680 €","34,380 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / LA TRINITE","PO FSE MARTINIQUE","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association pour l'Accoompagnement à l'Insertion et l'Aide à Domicile (ALIAD)","Coordination de parcours  2008","49,507 €","43,070 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / LA TRINITE / GROS-MORNE","PO FSE MARTINIQUE","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"NARCISSE","Préfiguration de la création d'un espace écrivain public","23,000 €","23,000 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / LA TRINITE / GROS-MORNE / GROS-MORNE","PO FSE MARTINIQUE","68","Aide au travail indépendant et à la création d'entreprise"
"GRETA NORD ATLANTIQUE","Programme de remise à niveau en APP dans le domaine des matières générales et des technologies de base en faveur d'un public en difficulté d'insertion sociale et professionnelle","66,906 €","37,206 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / LA TRINITE / LA TRINITE","PO FSE MARTINIQUE","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"La Goutte d'Eau Lorrinnoise","Création d'une épicerie solidaire un espace de solidarité et de liberté","23,000 €","23,000 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / LA TRINITE / LE LORRAIN / LE LORRAIN","PO FSE MARTINIQUE","68","Aide au travail indépendant et à la création d'entreprise"
"CCNM (Communauté de Communes du Nord de la Martinique)","Subvention globale CCNM","2,767,115 €","1,382,707 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / LA TRINITE / LE MARIGOT / LE MARIGOT","PO FSE MARTINIQUE",,
"Vent Dan Vwel","Mobilisation des jeunes mères  du Nord Atlantique dans une démarche d'insertion sociale et professionnelle","23,000 €","23,000 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / LA TRINITE / LE ROBERT 1ER CANTON SUD","PO FSE MARTINIQUE","68","Aide au travail indépendant et à la création d'entreprise"
"Conseil Insertion Développement","Coordination de Parcours 2008","16,458 €","12,014 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / LA TRINITE / LE ROBERT 2E  CANTON NORD","PO FSE MARTINIQUE","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CARAIBES CONSEIL FORMATION (CARACOF)","COORDINATION DE PARCOURS CARACOF 2008","35,024 €","29,069 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / LA TRINITE / SAINTE-MARIE 1ER CANTON NORD","PO FSE MARTINIQUE","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"MISSION LOCALE DE LA CABESTERRE","Suivi et Accompagnement Social et Professionnel 2008","33,906 €","25,218 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / LA TRINITE / SAINTE-MARIE 1ER CANTON NORD","PO FSE MARTINIQUE","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ASSOCIATION POUR L'EDUCATION COGNITIVE ET LE DEVELOPPEMENT (A.E.C.D.)","RENOV'BATEAU","166,046 €","66,768 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / LE MARIN","PO FSE MARTINIQUE","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Insertion et Accompagnement pour l'Emploi","Favoriser l'accès à l'emploi de personnes en dificultés d'insertion professionnelle par un accompagnement personnalisé avec l'appui d'un partenariat solidaire priv","23,000 €","23,000 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / LE MARIN / DUCOS / DUCOS","PO FSE MARTINIQUE","68","Aide au travail indépendant et à la création d'entreprise"
"L'Aire ô Toupiti","Accueil de jeunes enfants en micro crèche","23,000 €","23,000 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / LE MARIN / LE VAUCLIN / LE VAUCLIN","PO FSE MARTINIQUE","68","Aide au travail indépendant et à la création d'entreprise"
"CHAMBRE DES METIERS DE L'ARTISANAT DE LA MARTINIQUE","ATELIER DE PEDAGOGIE PERSONNALISEE","50,558 €","19,800 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / LE MARIN / RIVIERE-SALEE / RIVIERE-SALEE","PO FSE MARTINIQUE","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Association Martiniquaise d'Actions Sociales et de Services Aux Personnes","Programme BISAP: Mise en place d'une brigade d'intervention des services à la personne","23,000 €","23,000 €","FONDS SOCIAL EUROPEEN","MARTINIQUE","MARTINIQUE / SAINT-PIERRE / LE MORNE-ROUGE / LE MORNE-ROUGE","PO FSE MARTINIQUE","68","Aide au travail indépendant et à la création d'entreprise"
"A.D.I.E Assoc pour le Droit à l'Initiative Eco","Accompagnement de projets de création de micro-entreprises","120,591 €","26,591 €","FONDS SOCIAL EUROPEEN","MARTINIQUE",,"PO FSE MARTINIQUE","68","Aide au travail indépendant et à la création d'entreprise"
"AGENCE D'INSERTION DE LA MARTINIQUE","Programme 2009 d'action d'insertion en faveur des allocataires du RMI","1,257,476 €","628,738 €","FONDS SOCIAL EUROPEEN","MARTINIQUE",,"PO FSE MARTINIQUE","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AGENCE NATIONALE POUR L'INSERTION ET LA PROMOTION DES TRAVAILLEURS D'OUTRE-MER","FORMATIONS EN MOBILITE 2008-2009","5,617,986 €","1,600,000 €","FONDS SOCIAL EUROPEEN","MARTINIQUE",,"PO FSE MARTINIQUE","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"ASSOCIATION POUR LE DEVELOPPEMENT DES NTIC","OBJECTIF EMPLOI: COMPTABLE SPECIALISE PAIE","215,099 €","107,902 €","FONDS SOCIAL EUROPEEN","MARTINIQUE",,"PO FSE MARTINIQUE","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"BA YO FOSS LA","services à la personne","22,900 €","22,900 €","FONDS SOCIAL EUROPEEN","MARTINIQUE",,"PO FSE MARTINIQUE","68","Aide au travail indépendant et à la création d'entreprise"
"Chambre de commerce et d'industrie de la martinique ","Accompagnement et développement de l'emploi et des compétences des séniors","270,114 €","162,068 €","FONDS SOCIAL EUROPEEN","MARTINIQUE",,"PO FSE MARTINIQUE","67","Mesures encourageant le vieillissement actif et la prolongation de la vie active"
"Chambre de commerce et d'industrie de la martinique ","Parcours VAE salariés 2009","323,304 €","193,982 €","FONDS SOCIAL EUROPEEN","MARTINIQUE",,"PO FSE MARTINIQUE","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CONSEIL GENERAL DE LA MARTINIQUE","AIDE A LA MOBILITE CG/ANT - ANNEE 2009","50,000 €","37,500 €","FONDS SOCIAL EUROPEEN","MARTINIQUE",,"PO FSE MARTINIQUE","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL GENERAL DE LA MARTINIQUE","BOURSES AUX ETUDIANTS 2009","650,000 €","487,500 €","FONDS SOCIAL EUROPEEN","MARTINIQUE",,"PO FSE MARTINIQUE","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL DE LA MARTINIQUE","EVALUATION DU DISPOSITIF D'AIDE REGIONALE A L'INSERTION DES FEMMES","26,800 €","16,080 €","FONDS SOCIAL EUROPEEN","MARTINIQUE",,"PO FSE MARTINIQUE","68","Aide au travail indépendant et à la création d'entreprise"
"FAFSEA MARTINIQUE","Subvention globale du FAFSEA - 2010-2012",0 €,"2,123,442 €","FONDS SOCIAL EUROPEEN","MARTINIQUE",,"PO FSE MARTINIQUE",,
"GIP FORMATION CONTINUE INSERTION PROFESSIONNELLE","Dispositif relais 2008-2009","416,823 €","187,453 €","FONDS SOCIAL EUROPEEN","MARTINIQUE",,"PO FSE MARTINIQUE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"OPCAREG- MARTINIQUE","1001 Lettres - Maîtrisons lescompétences de base","442,278 €","154,797 €","FONDS SOCIAL EUROPEEN","MARTINIQUE",,"PO FSE MARTINIQUE",,
"Sainte-Thérèse en harmonie","Dac't Services","23,000 €","23,000 €","FONDS SOCIAL EUROPEEN","MARTINIQUE",,"PO FSE MARTINIQUE","68","Aide au travail indépendant et à la création d'entreprise"
