nombre_beneficiario,nombre_operacion,montante_concedido,t_montante_concedido,montante_pagado_final_operacion,t_montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,uri
C.H. DEL JUCAR (MARM),"Adecuación socioambiental y acondicionamiento de cauces en los TT.MM. Belmontejo, Chumilla y Fuentes (Cuenca)","194.720,18",194720.18,"175.993,75",175993.75,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
CONFEDERACION HIDROGRAFICA DEL SEGURA (MARM),Proyecto de acondicionamiento del Arroyo Fuente Higuera. TM Molinicos (Albacete),"1.427.848,95",1427848.95,"389.949,23",389949.23,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
CONFEDERACION HIDROGRAFICA DEL TAJO (MARM),Servicio de Supervisión Técnica en definición y redacción de proyectos entre la CHT y la Diputación de Cuenca.,"17.910,00",17910.00,"17.910,00",17910.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
CONFEDERACION HIDROGRAFICA DEL TAJO (MARM),Coordinación seguridad y salud en obras mejora del estado ecologico de los rios del Alto Tajo en Guadalajara.,"15.339,10",15339.10,"10.613,22",10613.22,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
CONFEDERACION HIDROGRAFICA DEL TAJO (MARM),Coordinación seguridad y salud en obras de mejora del estado ecologico de los rios del Alto Tajo en Cuenca.,"15.202,25",15202.25,"5.798,84",5798.84,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
CONFEDERACION HIDROGRAFICA DEL TAJO (MARM),Coordinación de seguridad y salud en obras del proyecto de mejora de estado ecologico de los rios en Toledo.,"15.232,76",15232.76,"11.780,00",11780.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
CONFEDERACION HIDROGRAFICA DEL TAJO (MARM),Conservación y acondicionamiento de cauces de la cuenca del Tajo en la provincia de Toledo.,"870.024,42",870024.42,"348.145,08",348145.08,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
CONFEDERACION HIDROGRAFICA DEL TAJO (MARM),Conservación y acondicionamiento de cauces de la cuenca del Tajo en las provincias de Guadalajara y Cuenca.,"868.527,10",868527.10,"344.324,56",344324.56,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
CONFEDERACION HIDROGRAFICA DEL TAJO (MARM),Conservación y acondicionamiento de cauces de la cuenca del Tajo en la provincia de Guadalajara.,"869.466,08",869466.08,"348.937,83",348937.83,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
ADMINISTRADOR DE INFRAESTRUCTURAS FERROVIARIAS(ADIF),SUMINISTRO Y MONTAJE DE VÍA EN CASTILLA LA MANCHA,"338.135.244,27",338135244.27,"223.195.380,20",223195380.20,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Sociedad Estatal de Infraestructura de Transporte Terrestre (SEITT),Autovía A-40: Sta Cruz de la Zarza - Tarancón,"26.654.609,48",26654609.48,"11.174.417,89",11174417.89,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
ENTIDAD PUBLICA EMPRESARIAL RED.ES (MITC),Otras medidas destinadas a fomentar la investigación e innovación y el espíritu empresarial en las PYME,"521.319,28",521319.28,"495.608,49",495608.49,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
"HIDROGUADIANA, S.A.",Abastecimiento a Campo de Montiel. FASE II: Interconexión Sistemas La Cabezuela-Puerto Vallehermoso,"15.238.349,15",15238349.15,"285.749,92",285749.92,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
"HIDROGUADIANA, S.A.",Colector de Poblete,"3.357.495,13",3357495.13,"0,00",0.00,2010,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
"HIDROGUADIANA, S.A.",Desdoblamiento del Colector Emisario de Ciudad Real entre el PK 3+400 y la Arqueta de entrada a la EDAR,"12.922.974,62",12922974.62,"135.784,77",135784.77,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
"HIDROGUADIANA, S.A.",Tanque de Tormentas de Almagro y Bolaños,"4.275.748,50",4275748.50,"0,00",0.00,2010,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
"HIDROGUADIANA, S.A.",Tanque de Tormentas de Fuente el Fresno,"1.606.579,50",1606579.50,"0,00",0.00,2010,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
"HIDROGUADIANA, S.A.",CONDUCCIÓN DESDE EL EMBALSE DE TORRE ABRAHAM A GASSET PARA ABASTECIMIENTO A CIUDAD REAL Y SU COMARCA. FASE II: ENTUBADO DEL CANAL DEL BULLAQUE,"31.066.969,00",31066969.00,"0,00",0.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
"HIDROGUADIANA, S.A.",Saneamiento y Depuración Aguas residuales Urbanas Cuenca del Río Amarguillo,"7.882.199,50",7882199.50,"0,00",0.00,2010,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
"AGUAS DE LA CUENCA DEL TAJO, S.A.",AMPLIACIÓN Y MEJORA DEL ABASTECIMIENTO A LOS MUNICIPIOS SITUADOS EN LA ZONA DENOMINADA,"32.760.000,00",32760000.00,"1.004.233,47",1004233.47,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
"AGUAS DE LA CUENCA DEL TAJO, S.A.",CONEXIÓN DESDE EL EMBALSE DE ALCORLO A LA ETAP DE MOHERNANDO PARA ABASTECIMIENTO PARA LA MANCOMUNIDAD DE AGUAS DEL SORBE (GUADALAJARA),"25.862.000,00",25862000.00,"19.816.386,95",19816386.95,2010,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
"AGUAS DE LA CUENCA DEL TAJO, S.A.",AMPLIACIÓN Y MEJORA DEL ABASTECIMIENTO A LAS MANCOMUNIDADES DE EL GIRASOL Y EL ALGODOR,"13.450.000,00",13450000.00,"5.837.289,48",5837289.48,2010,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),SSPP-APLICACIÓN PROG. ASESORAMIENTO Y MARKETING,"1.037,74",1037.74,"1.037,74",1037.74,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),ELAB.DIRECT.EQUIP.INSTALAC.Y SERV.ELECTRONICA,"114,49",114.49,"114,49",114.49,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),"FPO 2 PROWEIN 2008, Düsseldorf (PC)","1.518,78",1518.78,"1.518,78",1518.78,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPSM ALEMANIA 2008 - AZULEJO - ASCER,"3.633,83",3633.83,"3.633,83",3633.83,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CAMPAÑA DE COMUNICACIÓN ALEMANIA - PHE 2008,"3.715,18",3715.18,"3.715,18",3715.18,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CAMPAÑA DE COMUNICACIÓN ITALIA - PHE 2008,"744,71",744.71,"744,71",744.71,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CAMPAÑA DE COMUNICACIÓN FRANCIA - PHE 2008,"4.775,74",4775.74,"4.775,74",4775.74,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CAMPAÑA DE COMUNICACIÓN RUSIA - PHE 2008,"2.830,45",2830.45,"2.830,45",2830.45,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPSM FRANCIA 2008 - AZULEJO - ASCER,"1.399,34",1399.34,"1.399,34",1399.34,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CAMPAÑA DE COMUNICACIÓN JAPÓN - PHE 2008,"2.322,15",2322.15,"2.322,15",2322.15,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CAMPAÑA DE COMUNICACIÓN REINO UNIDO - PHE 2008,"8.678,14",8678.14,"8.678,14",8678.14,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CAMPAÑA DE COMUNICACIÓN EE.UU. - PHE 2008,"4.435,79",4435.79,"4.435,79",4435.79,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPSM RUSIA 2008 - AZULEJO - ASCER,"2.273,72",2273.72,"2.273,72",2273.72,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPSM ESTADOS UNIDOS 2008 - AZULEJO - ASCER,"8.427,01",8427.01,"8.427,01",8427.01,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),TRADUCCION CONTENIDOS PORTAL MODA AL JAPONES 2008,"745,72",745.72,"745,72",745.72,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),MIVP2 CONGRESO MADRID-FUSIÓN'2008 (PC),"1.215,51",1215.51,"1.215,51",1215.51,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV SUECIA 2008 - ACTIVIDADES GENERALES 2008 (PU),"1.201,26",1201.26,"1.201,26",1201.26,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPSM REINO UNIDO 2008 - AZULEJO - ASCER,"1.971,11",1971.11,"1.971,11",1971.11,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),MIVP3 CONGRESO MADRID-FUSIÓN'2008 (PC),"1.120,91",1120.91,"1.120,91",1120.91,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPROM-PORTAL NEWSPANISHBOOK.-PLAN LIBRO R.U.'08,"107,93",107.93,"107,93",107.93,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV REINO UNIDO 2008 - GASTOS GENERALES (PU),"3.111,38",3111.38,"3.111,38",3111.38,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO2 AUTO CHINA 2008 - PEKÍN (CHINA),"1.239,10",1239.10,"1.239,10",1239.10,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV REINO UNIDO 2008 - PATROCINIO TESCO.COM (PU),"1.931,50",1931.50,"1.931,50",1931.50,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),SSPP-(3)PUBLICIDAD EVENTO JORNADAS I. CULTURALES,"849,06",849.06,"849,06",849.06,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPINF (3) BERLINALE (EFM) 2008 - BERLÍN - ALEMANIA,"296,28",296.28,"296,28",296.28,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),"FPO 3 FOOD & HOTEL ASIA 2008, Singapur (PC)","2.335,66",2335.66,"2.335,66",2335.66,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),JORNADA(15) INDUSTRIAS CULTURALES,"153,99",153.99,"153,99",153.99,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO4 - COLLECTION PREMIERE MOSCOW I - 2008,"2.479,97",2479.97,"2.479,97",2479.97,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),SSPP-(4)PUBLICIDAD EVENTO JORNADAS I CULTURALES,"563,11",563.11,"563,11",563.11,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283626%29CM26.pdf
