nombre_beneficiario,nombre_operacion,montante_concedido,t_montante_concedido,montante_pagado_final_operacion,t_montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,uri
D.G. de Sostenibilidad de la Costa y el Mar (MARM),"Mejora de la accesibilidad a la playa de Mazagón, en el T.M. de Palos de la Frontera en la provincia de Huelva.","398.726,00",398726.00,"0,00",0.00,2010,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
D.G. de Sostenibilidad de la Costa y el Mar (MARM),"Recuperación del Castillo de Sancti-Petri, en los TT.MM. de San Fernando y Chiclana","4.038.380,00",4038380.00,"0,00",0.00,2010,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
D.G. de Sostenibilidad de la Costa y el Mar (MARM),DESARENADO Y REMODELACIÓN DE LAS PLAYAS DE LA PROVINCIA DE CÁDIZ. FASE I. AÑOS 2007-2009. ENTRE SANLÚCAR DE BARRAMEDA Y BARBATE. (CÁDIZ).,"1.618.842,00",1618842.00,"0,00",0.00,2010,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
D.G. de Sostenibilidad de la Costa y el Mar (MARM),DESARENADO Y TRATAMIENTO DE PLAYAS EN LA PROVINCIA DE CÁDIZ. FASE II. AÑOS 2007-2009. ENTRE TARIFA Y SAN ROQUE. (CÁDIZ).,"1.207.306,00",1207306.00,"0,00",0.00,2010,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
D.G. de Sostenibilidad de la Costa y el Mar (MARM),ACTUACIONES EN EL FRENTE LITORAL DE CÁDIZ. FASE I. AÑOS 2007-2009. ENTRE SANLÚCAR DE BARRAMEDA Y BARBATE (CÁDIZ),"5.591.079,00",5591079.00,"0,00",0.00,2010,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
D.G. de Sostenibilidad de la Costa y el Mar (MARM),ACTUACIONES EN EL FRENTE LITORAL DE CÁDIZ. FASE II. AÑOS 2007-2009. ENTRE TARIFA Y SAN ROQUE. (CÁDIZ).,"2.956.460,00",2956460.00,"0,00",0.00,2010,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),"Desmontado, demolición y retirada de infraestructuras en las minas de La Gabiarra, P.N. de Sierra Nevada","271.561,83",271561.83,"271.237,07",271237.07,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),"Actuaciones de apoyo para el mantenimiento y reforma en el centro de cría en cautividad del lince ibérico de ""El Acebuche"" en el .N. Doñana","492.865,73",492865.73,"366.350,02",366350.02,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),"Implantación y sustitución de mallados en la finca Las Marismillas"". Almonte (Huelva)","525.290,95",525290.95,"465.143,97",465143.97,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),"Tratamientos selvícolas y cortas por huroneo de pies secos en varias zonas de la finca ""Las Marismillas""","604.711,40",604711.40,"604.711,36",604711.36,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),Demolición de la casa observatorio de Vetalengua y construcciones anexas en la finca Las Marismillas. Almonte (Huelva).,"235.924,22",235924.22,"235.924,22",235924.22,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),"Tratamientos selvícolas regenerativos en masas de robledal en la finca ""Dehesa de San Juan""","961.504,55",961504.55,"961.504,14",961504.14,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),"Recuperación del enebro costero que afectan a las fincas ""Pinar del Faro"" y ""Las Marismillas""","139.065,53",139065.53,"139.065,53",139065.53,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),Adecuacion de acequias tradicionales en la finca Dehesa de San Juan,"480.594,43",480594.43,"394.521,63",394521.63,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),"Mejora de infraestructuras de uso público en la finca Dehesa de San Juan. T,M. De Güejar Sierra (Granada)","171.674,05",171674.05,"69.092,64",69092.64,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),"Limpieza y conservación de fanjas y áreas cortafuegos en la finca ""Las Marismillas""","585.632,01",585632.01,"311.022,29",311022.29,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),"Proyecto básico y de ejecución para el acondicionamiento y mejora de ""Choza de Balduino"" en finca Las Marismillas (Almonte-Huelva)","32.410,81",32410.81,"32.089,91",32089.91,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),"Construcción de cuadra-almacén,aljibe y cercado ganadero en Rancho Viejo. Finca Las Marismillas.","276.135,88",276135.88,"75.677,93",75677.93,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),"Ejecución del vallado de ""las Nuevas"" en la finca Las Marismillas","306.311,00",306311.00,"4.807,75",4807.75,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),Proyecto construcción de depósitos e instalaciones complementarias para almacenamiento y aprovechamiento sostenible del agua de lluvia en el nucleo de edificaciones de Las Marismillas,"189.851,94",189851.94,"157.934,65",157934.65,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),Prevención de incendios forestales mediante limpieza de fajas cortafuegos y pistas forestales en los montes de Lugar Nuevo y Selladores Contadero,"163.726,72",163726.72,"163.726,72",163726.72,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),2ª fase urbanización general del entorno de Lugar nuevo. Sierra de Andújar (Jaén),"157.651,48",157651.48,"152.609,47",152609.47,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),"Adecuación a uso público de las casas de bartrabuco y vallejones, adecuación de miradores y acciones complementarias","288.086,89",288086.89,"288.086,89",288086.89,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),Gestión de fauna silvestre y cinegética en los montes Lugar Nuevo y Selladores-Contadero,"333.929,51",333929.51,"274.735,15",274735.15,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),Reforma integral de perreras existentes en el nucleo de instalaciones de Lugar Nuevo,"109.988,00",109988.00,"106.853,55",106853.55,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),"Adecuación y mejoras de los controles de acceso de ""La Cabrera"" y ""Principal de Lugar Nuevo""","195.460,00",195460.00,"132.343,35",132343.35,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),Modificación de la linea de 25 kv/sc de alimentación a la casa forestal de el contadero e instalaciones del centro de transformación. Montes Selladores-Contadores,"214.760,68",214760.68,"74.233,82",74233.82,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),Adecuacion y mejora de la pista de aterrizaje de La Centenera,"303.380,61",303380.61,"262.609,38",262609.38,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),Proyecto de normalización de 16.253 M.L de cerramiento perimetral cinegetico en los montes lugar Nuevo y Selladores-contadores,"331.434,92",331434.92,"294.504,29",294504.29,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),"Tratamientos selvícolas en los parajes del Santuario, Lentisquillo y Cerro de San Cristobal en Lugar Nuevo","766.032,33",766032.33,"533.653,86",533653.86,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
PARQUES NACIONALES (MARM),Prevención de incendios forestales mediante limpieza de fajas cortafuegos y pistas forestales en los montes de Lugar Nuevo y Selladores-Contadero,"413.984,25",413984.25,"108.653,85",108653.85,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
D.G. POLITICA COMERCIAL (MITC),ANCECO,"10.100,00",10100.00,"0,00",0.00,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
D.G. POLITICA COMERCIAL (MITC),ASOCIACION ESPAÑOLA DE FRANQUICIADORES,"10.300,00",10300.00,"0,00",0.00,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
D.G. POLITICA COMERCIAL (MITC),FUNDACION GENERAL DE LA UNIVERSIDAD AUTONOMA,"10.336,21",10336.21,"0,00",0.00,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
D.G. POLITICA COMERCIAL (MITC),MERCADOS CENTRALES DE ABASTECIMIENTOS S.A (MERCASA),"10.150,00",10150.00,"0,00",0.00,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
D.G. POLITICA COMERCIAL (MITC),UNIVERSIDAD DE SALAMANCA,"10.000,00",10000.00,"0,00",0.00,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
D.G. POLITICA COMERCIAL (MITC),UNIVERSIDAD DE ALMERIA,"10.300,00",10300.00,"0,00",0.00,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
D.G. POLITICA COMERCIAL (MITC),INSTITUT ILDEFONS CERDÁ,"59.482,76",59482.76,"0,00",0.00,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
D.G. POLITICA COMERCIAL (MITC),INSTITUT ILDEFONS CERDA,"69.500,00",69500.00,"0,00",0.00,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
D.G. POLITICA COMERCIAL (MITC),QUOTA RESEARCH S.A.,"60.517,24",60517.24,"0,00",0.00,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
D.G. POLITICA COMERCIAL (MITC),"INMARK, S.L","65.987,07",65987.07,"0,00",0.00,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
D.G. POLITICA COMERCIAL (MITC),UNIVERSIDAD AUTONOMA,"60.344,83",60344.83,"0,00",0.00,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
D.G. POLITICA COMERCIAL (MITC),CECO,"60.000,00",60000.00,"0,00",0.00,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
D.G. POLITICA COMERCIAL (MITC),MERCASA,"136.800,00",136800.00,"0,00",0.00,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
D.G. POLITICA COMERCIAL (MITC),MERCASA,"51.724,14",51724.14,"0,00",0.00,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
D.G. POLITICA COMERCIAL (MITC),DIRECCION G. DEL LIBRO,"48.275,86",48275.86,"0,00",0.00,2010,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
C.H. DEL GUADALQUIVIR (MARM),Proyecto de estabilización de talud y reparación de pavimentos y acerado en refugio-albergue,"131.315,95",131315.95,"0,00",0.00,2010,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
C.H. DEL GUADALQUIVIR (MARM),Proyecto de construcción de colector interceptor de Pedroches-Avda. de Libia.,"5.286.798,07",5286798.07,"4.713.675,90",4713675.90,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
C.H. DEL GUADALQUIVIR (MARM),Modernización de la zona regable del Genil Margen Izquierda 2ª fase,"13.132.215,55",13132215.55,"2.044.110,22",2044110.22,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
C.H. DEL GUADALQUIVIR (MARM),Obras de remodelación y defensa de inundaciones y adecuación ambiental de los arroyos en la zona occidental de Córdoba. TT.MM Almodóvar del Río,"2.146.119,20",2146119.20,"0,00",0.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
C.H. DEL GUADALQUIVIR (MARM),"Proyecto de adecuación de vía verde y del entorno del río Guadajoz, aguas abajo de la presa de Vadomojón.","1.077.212,48",1077212.48,"0,00",0.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
C.H. DEL GUADALQUIVIR (MARM),Proyecto de obras accesorias de las medidas correctoras hidrológico- ambientales frente a las avenidas en el arroyo Hormiguitas.,"2.459.097,86",2459097.86,"972.937,31",972937.31,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
C.H. DEL GUADALQUIVIR (MARM),Proyecto de obras accesorias a las de modernización y sectorización de la red de distribución de agua potable de Córdoba,"928.926,65",928926.65,"0,00",0.00,2010,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
C.H. DEL GUADALQUIVIR (MARM),Proyecto de evacuación de aguas pluviales para evitar inundaciones en La Ventilla.,"247.808,55",247808.55,"225.281,71",225281.71,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
C.H. DEL GUADALQUIVIR (MARM),Proyecto de acondicionamiento de la acequia de la C.R. de San Mauricio,"508.133,96",508133.96,"0,00",0.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
C.H. DEL GUADALQUIVIR (MARM),Proyecto recuperación y defensa de espacios naturales en ambas márgenes del río Genil entre Fuente de la Bicha y Barranco de la Zorra y aguas abajo de Granada,"3.264.440,04",3264440.04,"416.925,82",416925.82,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
C.H. DEL GUADALQUIVIR (MARM),Proyecto de acondicionamiento ambiental del barranco de la Cueva entre las carreteras A-44 y NE-55,"1.980.885,90",1980885.90,"0,00",0.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
C.H. DEL GUADALQUIVIR (MARM),Proyecto de corrección ambiental de barrancos en la margen derecha del rio Darro a su paso por el Sacromonte,"1.217.093,62",1217093.62,"0,00",0.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
C.H. DEL GUADALQUIVIR (MARM),Proyecto de acondicionamiento del barranco de la Cuesta del Campillo. E.A.L. Domingo Pérez,"621.386,64",621386.64,"0,00",0.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
C.H. DEL GUADALQUIVIR (MARM),Proyecto de modernización de regadíos de las Vegas del Guadalquivir. Vegas Bajas. Sector I,"13.662.312,57",13662312.57,"0,00",0.00,2010,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
C.H. DEL GUADALQUIVIR (MARM),Proyecto de modernización de la Zona Regable del Bajo Guadalquivir. Balsas para la regulación del canal entre el Pk 27+700 y el Pk 40+340. Balsa La Restinga,"9.906.937,39",9906937.39,"6.056.256,13",6056256.13,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
C.H. DEL GUADALQUIVIR (MARM),Proyecto de ejecución de un parque sobre el antiguo cauce del río Guadaíra,"1.586.615,85",1586615.85,"0,00",0.00,2010,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
C.H. DEL GUADALQUIVIR (MARM),Proyecto de regeneración ambiental de márgenes en el nuevo cauce del rio Guadaíra: entorno Palmas Altas-Cortijo del Cuarto,"7.820.491,44",7820491.44,"5.378.434,25",5378434.25,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
C.H. DEL GUADALQUIVIR (MARM),"Proyecto de acondicionamiento ambiental, reforestación de las riberas del rio Guadalquivir: Parque del Charco de la Pava y zonas verdes y espacios libres de la margen derecha","18.988.468,48",18988468.48,"3.517.097,02",3517097.02,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
C.H. DEL GUADALQUIVIR (MARM),Proyecto de restauración y acondicionamiento ambiental del Parque de las Riberas del rio Guadaíra en Sevilla,"11.543.536,84",11543536.84,"9.619.196,62",9619196.62,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
C.H. DEL GUADALQUIVIR (MARM),Proyecto de acondicionamiento ambiental y reforestación de las riberas del Guadalquivir: Parque de San Jerónimo.,"8.291.533,19",8291533.19,"2.303.739,89",2303739.89,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
C.H. DEL GUADALQUIVIR (MARM),Proyecto de acondicionamiento ambiental y reforestación de las riberas del Guadalquivir: tramo Puente del Patrocinio-Puente del Alamillo,"9.235.050,92",9235050.92,"7.863.308,63",7863308.63,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/%283620%29AN26.pdf
